"Agriculture, forestry, and fishing, value added (% of GDP)",Cropland Ratio,CO2 emissions (kg per PPP $ of GDP),Exports of goods and services (% of GDP),GDP per capita (current US$),Rural population (% of total population),Urban population (% of total population),"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",Internet Penetration Ratio,Water Productivity vs. Crop Production Index,Freshwater Withdrawals to Water Productivity Ratio,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,Country
41.90260497,0.205627706,0.039594595,6.952748287,128.5384225,90.861,9.139,7.662462359,0.001258883,0.072885593,0.365417782,10.2503639,Burundi
9.842075578,0.062189055,0.214771045,44.1248355,7176.857658,33.588,66.412,7.304520263,9.059773662,0.085753936,0.085169346,3.950609365,Suriname
27.84926011,0.015313536,0.12709162,22.93157636,408.3606087,79.761,20.239,20.96503521,0.011092424,0.313753894,0.41782981,14.94873909,Kenya
22.38418561,0.006521227,0.146909325,25.69703699,387.4757245,70.182,29.818,7.066486145,0.027129737,0.080401481,0.147223557,1.240754204,Mozambique
9.306085216,0.826981664,0.405609924,106.9434461,4454.526764,35.22,64.78,28.86136851,0.464431918,0.35937453,0.034393717,2.952496626,Malaysia
5.191280189,0.005766353,0.153094109,63.4678635,2597.963585,43.236,56.764,74.24940048,0.092749651,1.396190306,0.006421928,1.871883289,Angola
0.662533714,0.016133144,0.087278766,72.06821362,87304.33058,26.326,73.674,387.9119903,0.421766041,4.208657809,0.010975236,6.559877956,Switzerland
32.81360596,0.003437389,0.081783556,26.31243707,299.4121752,70.925,29.075,1.420500903,0.019581631,0.032416725,5.963364679,7.84348603,Mali
16.74427016,0.065530799,0.328545597,20.40051937,1096.636136,69.413,30.587,2.198862586,0.012440531,0.027540864,20.2477985,66.11110598,India
18.67692606,0.000263435,0.136630382,9.050104774,1,58.653,41.347,3.895769796,0.482683099,0.038907119,5.335457529,11.17511521,Eritrea
0.64803422,0.016246163,0.213501249,80.69736291,47410.56693,2.302,97.698,86.72725177,0.223871315,0.852188776,0.488312487,62.43243243,Belgium
23.69954846,0.051443824,0.134651255,7.812188655,1027.965474,80.664,19.336,2.807459164,0.123597642,0.026543057,1.706765725,8.311832662,Nepal
18.67692606,0.000263435,0.114060531,18.15483726,1,64.229,35.771,3.871110595,0.026425703,0.038921281,5.369444706,11.17511521,Eritrea
5.155826075,0.235546039,0.549082515,40.13152526,4435.571475,47.002,52.998,11.03511282,0.066035112,0.101593747,1.099241295,12.13025171,Jamaica
14.17214684,0.125203404,0.17052332,28.66354829,1550.361845,54.332,45.668,15.61245038,0.015690071,0.294296897,0.142379418,4.193120779,Guatemala
3.579635058,0.216385911,0.369214991,36.62353871,4630.009214,13.373,86.627,28.58569623,0.022341421,0.317654142,0.798767787,35.56132382,Lebanon
7.981384797,0.003567259,0.36171409,35.43103984,13882.86651,13.9,86.1,33.73624197,3.61265088,0.46309186,0.033042287,2.970776575,New Zealand
6.720117635,0.000257666,0.168865525,35.00946742,4614.89218,52.039,47.961,40.22345472,10.99680263,0.419081629,0.113771896,0.861552567,Namibia
16.84537706,0.071252825,0.310319157,24.53443066,1434.017978,68.366,31.634,2.632580993,0.025894657,0.027505809,17.00942914,66.49209283,India
1.102486219,0.447761194,0.246549181,52.21059737,30681.43744,23.337,76.663,140.5466625,0.890344227,1.432249694,0.007701022,3.466465712,Brunei Darussalam
33.63332906,0.052317977,0.068230663,7.939976609,840.4496034,78.775,21.225,8.498214151,0.159734919,0.078607105,1.017388295,32.25718654,Ethiopia
4.517697024,0.005379098,0.322495363,28.28516543,27751.06547,13.659,86.341,31.16377355,3.994982732,0.396032197,0.045683764,3.794155315,New Zealand
35.24767001,0.027706034,0.100034704,22.56077372,240.7051592,86.053,13.947,1.474132082,0.00137867,0.023616342,3.268413131,8.357622965,Nepal
11.48192415,0.006547035,0.217442399,25.98879506,3471.006951,30.575,69.425,17.89509527,4.133330792,0.165741366,0.038444816,1.177001127,Bolivia
35.62009799,0.381679389,0.120224878,12.77346063,1510.797323,70.836,29.164,109.2843848,0.03854703,1.020586335,0.007625365,0.833333333,Comoros
13.38078013,0.005714286,0.215903938,19.61688005,688.18748,59.393,40.607,4.911621114,0.019032869,0.120649008,1.752646048,11.80728336,Senegal
6.12846695,0.009854057,0.163827248,16.6108724,8496.428157,7.889,92.111,13.6542862,5.157405483,0.127182249,0.94531007,10.45666408,Argentina
18.70601412,0.152173913,0.090893692,10.78082259,1489.578406,44.722,55.278,10.86674396,0.081269429,0.125322846,1.025867869,13.38379177,Haiti
3.034168376,0.035186225,0.220225325,81.10730424,13217.5046,31.089,68.911,21.05724806,0.588443647,0.282533853,4.250317978,9.274611399,Hungary
9.819261605,0.00617284,0.288804079,27.16345888,1421.868596,67.79,32.21,5.467778272,0.669875377,0.05265073,5.625992109,35.40538538,Zimbabwe
3.478284632,0.029028775,0.226564286,37.90399432,12767.78204,12.926,87.074,5.660203406,1.967691204,0.062481548,0.70604957,8.982121089,Chile
4.380843929,0.07711881,0.240690923,35.12775864,4146.407311,9.021,90.979,44.53304165,0.553396817,0.49007419,3.039029862,102.2261602,Jordan
5.951209743,0.031755114,0.221864247,35.26839853,9560.15838,46.04,53.96,24.58201386,0.457083418,0.23810552,0.632759664,6.171706769,Romania
1.082316506,0.068344543,0.256629751,12.41956575,41309.00165,10.011,89.989,49.89813504,0.222035659,0.478134678,0.37854796,37.34344828,Japan
3.783108446,0.103650794,1,14.52273863,8831.907222,22.963,77.037,13.10288817,0.574323105,0.142732987,1.393042922,23.93944607,Cuba
8.485954891,0.072115384,0.248815965,51.92639854,9124.541093,33.86,66.14,8.595143177,10.34565305,0.08601164,0.072380553,3.950609365,Suriname
1.45348465,0.0625,0.300710689,45.96852677,15595.63946,67.354,32.646,71.00846657,0.087931959,0.393725903,1.232247424,87.5,Barbados
3.874776455,0.021498371,0.337324267,27.19725571,10529.11627,20.183,79.817,11.11614488,2.520192809,0.111922522,73.50955443,817.1428571,Libya
46.34835901,0.313192939,0.097961392,26.5081143,642.6663901,57.467,42.533,6.365018386,0.211526302,0.060868494,0.171837681,1.495726496,Guinea-Bissau
41.05196658,0.10235205,0.158648018,1,597.5296919,47.911,52.089,21.35405277,0.52921794,0.197631215,0.003416213,0.264311594,Liberia
2.266088718,0.004286856,0.535182816,27.56264021,7048.508112,33.645,66.355,18.2499958,1.320148201,0.163077435,2.402153194,62.88824848,South Africa
2.206562297,0.030589949,0.32077729,56.97957534,8896.90253,28.491,71.509,39.66731719,0.923528722,0.632551701,2.135619238,84.71428571,Oman
24.5807749,0.000704438,0.055754841,38.46805422,969.6161419,77.858,22.142,10.72099971,0.207317874,0.090625526,0.546963917,4.294921875,Chad
5.743861639,0.081844171,0.331185188,52.60889969,3976.646799,19.632,80.368,77.23061985,0.372482829,1.062319393,0.001009173,0.461444043,Gabon
0.894029405,0.000225734,0.114189114,122.09624,62053.98444,37.462,62.538,242.4052893,1.223311102,2.341401423,0.0101337,5.792428617,Ireland
11.84327817,0.02909223,0.286356402,25.94437981,1590.487305,46.01,53.99,4.236429906,0.036147345,0.066080641,12.05715932,71.10353766,Morocco
0.031582193,0.151515152,0.089612715,164.6720046,56895.64334,0,100,625.9152481,0.010678373,6.324931771,0.135747878,84.96666667,Singapore
3.996503912,0.067713142,0.233179726,32.289909,14387.65664,45.013,54.987,75.05797312,0.657500607,0.7161337,0.024377267,1.533570476,Croatia
3.90187439,0.035123615,0.371100322,56.34434816,8419.432122,34.511,65.489,18.20835521,0.191368838,0.258274542,5.2222668,9.853770869,Hungary
14.76994037,0.043650794,0.21024263,33.2590419,1642.783594,46.395,53.605,5.01429185,0.089043536,0.02962654,0.621996403,5.905537459,Georgia
5.139769508,0.048423967,0.20298436,52.97468019,7495.861942,46.117,53.883,4.032640609,0.481945751,0.04080794,36.59295477,52.88143078,Azerbaijan
13.41406247,4.38E-05,0.604691399,38.89023748,4422.300876,31.903,68.097,22.38031814,9.68782856,0.219932372,0.060355098,3.451297112,Mongolia
36.5454059,0.151913696,0.115940571,40.67904265,357.8478478,54.049,45.951,21.57015314,0.01272736,0.346285971,0.162701137,4.635462075,Ghana
23.93493466,0.007408949,0.161091688,31.28403958,680.3753004,66.122,33.878,10.41745116,0.181202567,0.101287809,0.137310679,1.705967386,Mozambique
1.963771852,0.194049159,0.201903349,31.26107908,24949.04136,40.641,59.359,23.24108672,0.382317052,0.275172706,1.028044247,18.24249325,Portugal
10.15460815,0.02151237,0.514578539,48.59296182,3104.653809,31.032,68.968,9.256907688,0.591622781,0.092439661,2.13682581,14.12153408,Ukraine
0.6905096,0.407407407,0.520612391,1,19821.52865,46.47,53.53,77.88893401,0.213285774,0.806303665,0.112406319,20.32648126,Trinidad and Tobago
20.53748631,0.107843137,0.263081332,22.21756076,2373.581292,54.349,45.651,5.129733417,0.021909469,0.08771774,1.078659211,8.944951923,Albania
5.695258144,0.054459485,0.235377119,49.0506275,4805.753718,43.969,56.031,4.258492285,0.668700128,0.030957344,36.43185973,55.59726209,Azerbaijan
20.07019672,0.000277351,0.132162299,26.75324705,974.6575859,57.889,42.111,3.09238195,0.229233706,0.051249287,108.9936513,13.24621733,Mauritania
2.314811083,7.73E-05,0.130039071,48.11502383,6392.987347,35.232,64.768,62.29220564,4.168233793,0.742811896,0.13003232,2.032834885,Botswana
19.53579387,0.03996004,0.259910785,91.00794049,6094.909837,73.394,26.606,3.331763248,6.13205302,0.030821122,0.179922923,3.298401827,Guyana
6.283001334,0.021785489,0.745303651,41.28991114,3197.934326,31.853,68.147,7.84490492,0.081588134,0.138749645,3.467403644,19.41953874,Ukraine
0.566876991,0.407407407,0.564099339,1,13340.91627,45.221,54.779,70.71967545,0.111785247,0.387420157,0.115454865,18.9560661,Trinidad and Tobago
16.73417685,0.135677847,0.113109075,22.2454564,1129.35798,51.459,48.541,19.84103359,0.038381599,0.345061454,0.020093778,1.560430108,Cameroon
26.92202731,0.014024533,0.808012747,24.2754046,1742.349256,49.044,50.956,1.220408575,0.242650576,0.015971844,250.1430784,143.0519708,Uzbekistan
1.335590449,0.004807692,0.19063841,41.11014734,57768.41243,22.601,77.399,117.8367606,6.179521455,1.097892114,0.006240933,2.136328083,Norway
2.764333324,0.001665167,0.423540725,39.76408441,24967.79252,17.632,82.368,56.7858269,2.530732918,0.563742945,0.058317406,8.402689793,Finland
3.083316771,0.269230769,0.411849801,56.88979898,23792.62109,31.59,68.41,107.4233431,0.306855904,0.579164024,0.200572364,22.97156916,Cyprus
5.660291519,0.000541063,0.73609435,49.31282089,6771.416639,43.391,56.609,5.728067199,0.700895081,0.068987922,6.188261104,31.63661581,Kazakhstan
6.137671554,0.048701299,0.591190602,32.35054144,4688.345902,53.801,46.199,34.70301057,0.627944358,0.421972405,0.035528841,2.906374502,Bosnia and Herzegovina
4.168328222,0.040891511,0.151484971,11.87753907,12327.51556,15.077,84.923,25.83522005,2.029582619,0.284403567,0.047766824,3.303096927,Brazil
9.636185514,0.026880836,0.698108278,24.74985594,3832.227428,52.12,47.88,11.70765649,0.204598534,0.139542986,1.77089679,42.59359343,China
26.86012562,0.076934128,1,7.015779571,1071.234204,48.5,51.5,1.230756092,0.256980225,0.014467569,159.0885603,124.3601389,Syrian Arab Republic
0.123319456,0.037091988,0.268125795,51.13487609,60733.9817,1.664,98.336,418.6307403,0.382848509,5.44170987,0.996445834,402.7586207,Qatar
6.146884987,0.00055697,0.739159697,41.83842245,7165.224794,43.245,56.755,6.341157272,3.053196015,0.072636395,5.278719961,29.87517337,Kazakhstan
7.70495341,0.044206608,0.61236389,27.10155544,3936.932459,55.399,44.601,37.7437559,0.356673709,0.40632744,0.029076724,2.586985392,Bosnia and Herzegovina
10.44240412,0.005842337,0.268804132,44.90655599,1687.578567,34.465,65.535,11.24380294,1.370489605,0.165082997,0.061186917,1.177001127,Bolivia
0.99558772,0.013619271,0.090656344,103.7640251,2545.738799,22.472,77.528,136.6890365,0.697714464,1.363617683,0.046333879,6.333333333,Djibouti
8.450801041,0.050813008,0.185788983,32.95450379,3233.220357,44.465,55.535,6.654968827,0.406040148,0.08240427,0.456061077,5.746864821,Georgia
3.850097756,0.065567628,1,25.5109993,6467.337914,23.219,76.781,12.0922159,0.19992049,0.128081939,1.441654704,22.86386834,Cuba
14.09769235,0.007250418,0.203047007,22.47437442,1334.725914,55.397,44.603,6.423436272,0.157145575,0.081754312,1.443001684,12.71350119,Senegal
20.67787132,0.021831897,0.153351206,9.390863379,1437.165834,63.093,36.907,1.831697595,0.058934226,0.018024971,175.8031362,108.6497761,Pakistan
25.35736968,0.138207831,0.05375496,10.36756607,564.9718753,83.07,16.93,15.96363003,0.018913179,0.137700595,0.23163308,11.63185281,Rwanda
26.51850843,0.051443824,0.088781,10.21458859,882.3076635,81.443,18.557,2.565077901,0.091281973,0.025769318,1.868042711,8.311832662,Nepal
3.66012922,0.021498371,0.316915653,39.61350442,11838.29871,19.898,80.102,11.99891884,2.481469769,0.118977876,68.1013738,817.1428571,Libya
19.46961478,0.019182048,0.10258882,15.1287339,1496.653568,74.342,25.658,21.77653623,0.201505056,0.221599025,0.714326438,26.54575433,Kenya
4.924117634,0.001697793,0.342595474,44.32691421,986.2652568,72.683,27.317,55.81809732,0.459588584,0.673318424,0.015003666,2.565905097,Lesotho
23.76611914,0.006410075,0.124682176,27.43493282,491.0984302,69.636,30.364,7.964750465,0.033627281,0.084731388,0.146050878,1.387334806,Mozambique
8.772858756,0.00617284,0.252394322,25.91701429,1372.696674,67.758,32.242,5.040364743,0.723317906,0.04026172,6.103065746,35.40538538,Zimbabwe
1.893864051,0.082903215,0.276779395,64.2748226,23532.48085,47.342,52.658,45.62571637,0.688394856,0.457171507,0.108648168,6.257606491,Slovenia
25.51787537,0.051443824,0.131712166,8.179578041,880.2248937,81.058,18.942,2.576187606,0.106504619,0.025610773,1.859986852,8.311832662,Nepal
0.711464002,0.103208906,0.260144327,91.99477687,46722.26872,13.478,86.522,159.5021511,0.764966067,1.60853319,10.45335954,1667.333333,United Arab Emirates
1.51936757,0.181625985,0.239302961,33.23677544,36941.84236,7.969,92.031,232.943319,0.188624201,2.24566971,0.700027232,105.5128979,Israel
22.13704137,0.003666579,0.134398532,1,628.1468039,75.413,24.587,0.971899202,0.139551922,0.009740421,44.25963782,54.75701944,Afghanistan
46.89249801,0.327029085,0.113090318,15.47521335,598.5726262,59.092,40.908,5.413518906,0.049239535,0.05528512,0.202040488,1.495726496,Guinea-Bissau
1.858629632,0.000926903,0.193680619,40.32570497,37321.77867,15.804,84.196,145.4152725,3.598120841,1.677803998,0.010701354,3.83982684,Sweden
30.46300587,0.000736509,0.057569629,30.00176089,774.4116031,77.485,22.515,12.44928633,0.311677129,0.134659668,0.471031017,4.294921875,Chad
24.14338662,0.011776332,0.089334997,20.51584886,627.2703954,75.367,24.633,11.1109052,0.040742465,0.157982443,0.588970915,7.820267686,Burkina Faso
29.40809676,0.17329167,0.093473612,25.0294573,1178.955877,50.649,49.351,25.92530121,0.039940489,0.347757226,0.152634512,5.226678291,Ghana
5.951057699,0.049142327,0.489977167,33.98912011,5196.969426,53.16,46.84,38.13244944,0.715692868,0.456676041,0.030464608,2.738379814,Bosnia and Herzegovina
2.960749574,0.202962256,0.303323801,27.43732611,11734.76497,44.956,55.044,18.90061487,0.159704467,0.214926255,1.452375558,20.95901266,Portugal
1.383431337,0.002989582,0.116335221,39.72767204,97666.69518,19.308,80.692,137.138885,6.844133261,1.410023494,0.005304364,2.113155894,Norway
25.67387761,0.025543992,0.058083789,1,443.5236757,84.856,15.144,4.065037351,0.003055422,0.074656333,2.067986809,17.50483809,Malawi
27.29411448,0.16830185,0.109877286,24.5250906,1047.199209,51.331,48.669,24.30181803,0.036950277,0.36670919,0.159147528,5.108435048,Ghana
3.808510288,0.185477217,0.179589839,40.10993262,19144.28439,20.612,79.388,20.15943832,0.909755533,0.196275322,0.865086363,20.46328141,Greece
9.09562775,0.040180248,0.73238839,34.41694588,2719.494892,30.121,69.879,5.401001168,0.168429032,0.07819605,5.740840401,48.12861261,Bulgaria
2.520639447,0.004286856,0.49413874,27.60030279,5741.641249,32.646,67.354,16.57879299,1.450715464,0.138549164,2.734506756,65.03362152,South Africa
10.03914318,0.00010304,0.207595705,46.16890007,1773.431611,66.234,33.766,21.09167436,1.148144019,0.315177441,0.216971807,0.861552567,Namibia
7.430678779,0.362292588,0.079438876,20.22420004,4388.201908,81.616,18.384,7.355347584,0.09281009,0.085269506,3.333484803,90.78541374,Sri Lanka
1,0.000566572,0.041598518,17.72151899,377.349072,55.609,44.391,1.796920353,0.084580276,0.017963814,30.58937286,24.52774059,Somalia
21.73918828,0.000277351,0.132055631,33.92517064,1579.199301,48.038,51.962,4.631822071,6.130440362,0.048925975,72.76833929,13.24621733,Mauritania
22.50026603,0.02415541,0.190611398,12.38231088,914.7314893,65.41,34.59,1.159374645,0.02902223,0.012485189,287.7726928,112.569781,Pakistan
26.52084928,0.077011826,0.169362721,18.51354757,784.1190746,59.961,40.039,56.96456193,0.016890545,0.814943661,0.022156511,0.975243811,Benin
4.710547419,0.000610377,0.468954359,28.51670801,10510.77031,42.809,57.191,8.51285339,10.90017023,0.086521531,3.953982539,30.04160888,Kazakhstan
2.734089484,0.184737268,0.158618339,33.61086067,25754.36103,20.398,79.602,37.96118601,0.846555762,0.382827612,0.746455365,42.95841854,Spain
27.27221848,0.118440663,0.088007212,20.46392121,1224.562368,70.142,29.858,1.897183549,0.138267793,0.018800749,1.74670569,5.801501397,Myanmar
21.71471783,0.011776332,0.113122866,25.9159648,665.7863285,71.866,28.134,15.32654843,0.101346487,0.149848929,0.426971541,7.820267686,Burkina Faso
1.029444503,0.015227697,0.359842183,69.03650851,30655.20927,2.704,97.296,57.4010035,0.14582423,0.614242948,0.96095397,81.31654382,Belgium
4.205014096,0.032742483,0.133967729,14.12291919,8845.323931,13.176,86.824,26.98225101,2.916999364,0.240955983,0.044151578,1.484808454,Brazil
1.99786089,0.181811275,0.148845457,29.10882819,35565.72138,30.728,69.272,53.64603242,0.270661736,0.562327384,0.346991124,29.93375824,Italy
0.684691591,0.012252705,0.190871384,46.92073836,41103.25644,22.8,77.2,135.7294933,0.374070818,1.391811867,0.170331463,33.90533626,Germany
29.29750105,0.003086257,0.152037294,1,443.8451505,76.472,23.528,0.691868484,0.084549591,0.007428264,62.17353106,54.75701944,Afghanistan
10.82504149,0.130625,0.269633087,39.53025082,1762.34916,48.775,51.225,10.58167873,0.132473359,0.11443364,0.167511871,4.621268764,Honduras
5.431049985,0.048025135,0.485684995,40.32441116,5327.393184,52.124,47.876,43.61599225,0.965827143,0.458825923,0.025891782,2.662018592,Bosnia and Herzegovina
8.297368254,0.044042652,0.665029444,24.31642289,2741.080141,56.035,43.965,34.79768479,0.266694647,0.359072178,0.030656079,2.514608234,Bosnia and Herzegovina
38.0048233,0.218818381,0.038389935,10.50000026,194.7106346,89.882,10.118,8.891101322,0.002512748,0.092867154,0.313155158,10.19286754,Burundi
15.24154756,0.029036666,0.236419785,22.14598144,2109.526385,36.161,63.839,2.822282931,0.052977941,0.037386183,14.60375225,57.03046197,Armenia
30.01550987,0.003769697,0.08160528,23.67718471,427.7173197,68.7,31.3,1.603540142,0.041414869,0.0344625,5.347160162,7.939246264,Mali
1.562774411,0.0244642,0.275310986,45.3193862,26527.59309,40.345,59.655,89.55559075,0.373292162,0.864686596,0.072621221,9.883945841,Austria
