CO2 emissions (kg per PPP $ of GDP),GDP per capita (current US$),"Life expectancy at birth, total (years)",Air Temp (Kelvin),Energy Access Ratio,Internet Penetration Ratio,Urbanization Ratio,Water Productivity vs. Crop Production Index,Freshwater Withdrawals to Water Productivity Ratio,Cropland Ratio,Crop production index (2014-2016 = 100),Country
0.163827248,8496.428157,75.892,290.97,0.999,5.157405483,11.6758778,0.127182249,0.94531007,0.009854057,107.36,Argentina
0.090893692,1489.578406,64.019,298.41,0.09226703,0.081269429,1.236035955,0.125322846,1.025867869,0.152173913,86.71,Haiti
0.220225325,13217.5046,74.20731707,283.7,1,0.588443647,2.216571778,0.282533853,4.250317978,0.035186225,74.53,Hungary
0.288804079,1421.868596,61.292,294.95,0.646928984,0.669875377,0.475143827,0.05265073,5.625992109,0.00617284,103.85,Zimbabwe
0.226564286,12767.78204,78.501,283.6,1.004763643,1.967691204,6.73634535,0.062481548,0.70604957,0.029028775,90.59,Chile
0.240690923,4146.407311,75.774,292.59,1,0.553396817,10.08524554,0.49007419,3.039029862,0.07711881,90.87,Jordan
0.221864247,9560.15838,74.4097561,283.74,1.026377025,0.457083418,1.172024327,0.23810552,0.632759664,0.031755114,103.24,Romania
0.256629751,41309.00165,82.93146341,284.15,1,0.222035659,8.989012087,0.478134678,0.37854796,0.068344543,104.36,Japan
1,8831.907222,77.496,298.8,0.941647707,0.574323105,3.354831686,0.142732987,1.393042922,0.103650794,91.8,Cuba
0.248815965,9124.541093,69.682,299.09,0.951622807,10.34565305,1.953337271,0.08601164,0.072380553,0.072115384,99.93,Suriname
0.300710689,15595.63946,75.068,299.51,1,0.087931959,0.484692817,0.393725903,1.232247424,0.0625,180.35,Barbados
0.337324267,10529.11627,72.482,292.72,0.014168691,2.520192809,3.954664817,0.111922522,73.50955443,0.021498371,99.32,Libya
0.097961392,642.6663901,59.674,300.59,0.04800446,0.211526302,0.740129118,0.060868494,0.171837681,0.313192939,104.57,Guinea-Bissau
0.158648018,597.5296919,60.948,298.51,0.01451392,0.52921794,1.087203356,0.197631215,0.003416213,0.10235205,108.05,Liberia
0.535182816,7048.508112,65.674,290.98,1.018890201,1.320148201,1.972209838,0.163077435,2.402153194,0.004286856,111.91,South Africa
0.32077729,8896.90253,74.14,299.59,1.000035783,0.923528722,2.509880313,0.632551701,2.135619238,0.030589949,62.71,Oman
0.055754841,969.6161419,50.54,301.28,0.397858755,0.207317874,0.28438953,0.090625526,0.546963917,0.000704438,118.3,Chad
0.331185188,3976.646799,61.292,297.61,0.87369547,0.372482829,4.093724531,1.062319393,0.001009173,0.081844171,72.7,Gabon
0.114189114,62053.98444,81.45365854,282.65,1,1.223311102,1.66937163,2.341401423,0.0101337,0.000225734,103.53,Ireland
0.286356402,1590.487305,67.547,290.33,1.253068617,0.036147345,1.173440556,0.066080641,12.05715932,0.02909223,64.11,Morocco
0.089612715,56895.64334,82.84634146,300.27,1,0.010678373,inf,6.324931771,0.135747878,0.151515152,98.96,Singapore
0.233179726,14387.65664,76.16829268,285.65,1,0.657500607,1.221580432,0.7161337,0.024377267,0.067713142,104.81,Croatia
0.371100322,8419.432122,72.3,284.12,1.000103999,0.191368838,1.897626844,0.258274542,5.2222668,0.035123615,70.5,Hungary
0.21024263,1642.783594,71.13,283.61,0.554449073,0.089043536,1.155404677,0.02962654,0.621996403,0.043650794,169.25,Georgia
0.20298436,7495.861942,70.36,286.74,0.951,0.481945751,1.168397771,0.04080794,36.59295477,0.048423967,98.82,Azerbaijan
0.604691399,4422.300876,68.585,272.71,0.497536946,9.68782856,2.134501458,0.219932372,0.060355098,4.38E-05,101.76,Mongolia
0.115940571,357.8478478,59.111,299.51,0.167701863,0.01272736,0.850172991,0.346285971,0.162701137,0.151913696,62.29,Ghana
0.161091688,680.3753004,57.274,296.54,0.149193548,0.181202567,0.512355948,0.101287809,0.137310679,0.007408949,102.85,Mozambique
0.201903349,24949.04136,78.52439024,288.24,1,0.382317052,1.460569376,0.275172706,1.028044247,0.194049159,84.46,Portugal
0.514578539,3104.653809,71.18658537,282.93,0.95,0.591622781,2.222480021,0.092439661,2.13682581,0.02151237,100.14,Ukraine
0.520612391,19821.52865,73.962,299.27,1,0.213285774,1.151925974,0.806303665,0.112406319,0.407407407,96.6,Trinidad and Tobago
0.263081332,2373.581292,76.376,286.09,0.495108594,0.021909469,0.839960257,0.08771774,1.078659211,0.107843137,58.48,Albania
0.235377119,4805.753718,73.102,287.37,0.98,0.668700128,1.274329641,0.030957344,36.43185973,0.054459485,137.56,Azerbaijan
0.132162299,974.6575859,61.656,303.01,2.027472527,0.229233706,0.727443901,0.051249287,108.9936513,0.000277351,60.34,Mauritania
0.130039071,6392.987347,60.8,295.07,1.081019743,4.168233793,1.838328792,0.742811896,0.13003232,7.73E-05,83.86,Botswana
0.259910785,6094.909837,68.896,298.84,0.859302094,6.13205302,0.362509197,0.030821122,0.179922923,0.03996004,108.1,Guyana
0.745303651,3197.934326,68.22219512,283.59,0.93987976,0.081588134,2.139421719,0.138749645,3.467403644,0.021785489,56.54,Ukraine
0.564099339,13340.91627,71.256,299.25,1,0.111785247,1.211361978,0.387420157,0.115454865,0.407407407,182.54,Trinidad and Tobago
0.113109075,1129.35798,54.362,299.96,0.311304182,0.038381599,0.943294662,0.345061454,0.020093778,0.135677847,57.5,Cameroon
0.808012747,1742.349256,69.235,288.46,0.860471639,0.242650576,1.038985401,0.015971844,250.1430784,0.014024533,76.41,Uzbekistan
0.19063841,57768.41243,79.84146341,279.79,1,6.179521455,3.424582983,1.097892114,0.006240933,0.004807692,107.33,Norway
0.423540725,24967.79252,77.96585366,278.88,1,2.530732918,4.671506352,0.563742945,0.058317406,0.001665167,100.73,Finland
0.411849801,23792.62109,77.944,292.22,1,0.306855904,2.165558721,0.579164024,0.200572364,0.269230769,185.48,Cyprus
0.73609435,6771.416639,66.34,279.16,0.898,0.700895081,1.304625383,0.068987922,6.188261104,0.000541063,83.03,Kazakhstan
0.591190602,4688.345902,77.191,284.43,0.44121655,0.627944358,0.858701511,0.421972405,0.035528841,0.048701299,82.24,Bosnia and Herzegovina
0.151484971,12327.51556,73.552,297.36,0.951572362,2.029582619,5.632619221,0.284403567,0.047766824,0.040891511,90.84,Brazil
0.698108278,3832.227428,75.343,284.99,0.563006502,0.204598534,0.918649271,0.139542986,1.77089679,0.026880836,83.9,China
1,1071.234204,63.153,291.99,1.086278648,0.256980225,1.06185567,0.014467569,159.0885603,0.076934128,85.07,Syrian Arab Republic
0.268125795,60733.9817,77.878,300.26,1,0.382848509,59.09615385,5.44170987,0.996445834,0.037091988,76.93,Qatar
0.739159697,7165.224794,68.39,278.17,0.909,3.053196015,1.312406059,0.072636395,5.278719961,0.00055697,87.3,Kazakhstan
0.61236389,3936.932459,76.161,284.55,0.475426279,0.356673709,0.805086734,0.40632744,0.029076724,0.044206608,92.89,Bosnia and Herzegovina
0.268804132,1687.578567,65.446,296.23,0.860938975,1.370489605,1.90149427,0.165082997,0.061186917,0.005842337,68.11,Bolivia
0.090656344,2545.738799,62.191,300.25,0.140378743,0.697714464,3.4499822,1.363617683,0.046333879,0.013619271,100.24,Djibouti
0.185788983,3233.220357,72.128,285.53,0.662,0.406040148,1.248959856,0.08240427,0.456061077,0.050813008,80.76,Georgia
1,6467.337914,77.833,298.44,0.927124232,0.19992049,3.306817692,0.128081939,1.441654704,0.065567628,94.41,Cuba
0.203047007,1334.725914,65.457,300.44,0.545132743,0.157145575,0.805151904,0.081754312,1.443001684,0.007250418,78.57,Senegal
0.153351206,1437.165834,66.756,297.5,0.506922258,0.058934226,0.584961882,0.018024971,175.8031362,0.021831897,101.62,Pakistan
0.05375496,564.9718753,61.958,292.49,0.019214488,0.018913179,0.203804021,0.137700595,0.23163308,0.138207831,115.93,Rwanda
0.088781,882.3076635,67.456,294.35,0.342013824,0.091281973,0.227852609,0.025769318,1.868042711,0.051443824,99.54,Nepal
0.316915653,11838.29871,72.794,293.99,0.014925373,2.481469769,4.025630717,0.118977876,68.1013738,0.021498371,100.85,Libya
0.10258882,1496.653568,61.892,295.03,0.290865385,0.201505056,0.345134648,0.221599025,0.714326438,0.019182048,98.27,Kenya
0.342595474,986.2652568,52.264,287.25,1.06351077,0.459588584,0.375837541,0.673318424,0.015003666,0.001697793,82.9,Lesotho
0.124682176,491.0984302,52.566,296.56,0.217741935,0.033627281,0.43603883,0.084731388,0.146050878,0.006410075,94,Mozambique
0.252394322,1372.696674,61.124,294.35,0.574432983,0.723317906,0.475840491,0.04026172,6.103065746,0.00617284,125.19,Zimbabwe
0.276779395,23532.48085,79.42195122,282.81,1,0.688394856,1.112289299,0.457171507,0.108648168,0.082903215,99.8,Slovenia
0.131712166,880.2248937,68.776,294.91,0.325248071,0.106504619,0.233684522,0.025610773,1.859986852,0.051443824,100.59,Nepal
0.260144327,46722.26872,79.627,301.71,1,0.764966067,6.419498442,1.60853319,10.45335954,0.103208906,99.16,United Arab Emirates
0.239302961,36941.84236,82.05609756,293.16,1,0.188624201,11.54862593,2.24566971,0.700027232,0.181625985,103.73,Israel
0.134398532,628.1468039,62.545,286.04,0.287150838,0.139551922,0.326031321,0.009740421,44.25963782,0.003666579,99.78,Afghanistan
0.113090318,598.5726262,57.69,300.13,0.073663847,0.049239535,0.69227645,0.05528512,0.202040488,0.327029085,97.92,Guinea-Bissau
0.193680619,37321.77867,80.09512195,280.28,1,3.598120841,5.327512022,1.677803998,0.010701354,0.000926903,86.67,Sweden
0.057569629,774.4116031,51.589,301.9,0.545454545,0.311677129,0.290572369,0.134659668,0.471031017,0.000736509,92.45,Chad
0.089334997,627.2703954,56.477,301.76,0.442748092,0.040742465,0.32684066,0.157982443,0.588970915,0.011776332,70.33,Burkina Faso
0.093473612,1178.955877,60.49,299.41,0.209917355,0.039940489,0.974372643,0.347757226,0.152634512,0.17329167,74.55,Ghana
0.489977167,5196.969426,75.659,284.73,0.43133382,0.715692868,0.881113619,0.456676041,0.030464608,0.049142327,83.5,Bosnia and Herzegovina
0.303323801,11734.76497,76.81463415,288.56,1,0.159704467,1.224397188,0.214926255,1.452375558,0.202962256,87.94,Portugal
0.116335221,97666.69518,82.1,281.05,1,6.844133261,4.179200331,1.410023494,0.005304364,0.002989582,97.26,Norway
0.058083789,443.5236757,53.238,294.45,0.602207254,0.003055422,0.17846705,0.074656333,2.067986809,0.025543992,54.45,Malawi
0.109877286,1047.199209,60.224,299.54,0.205586255,0.036950277,0.9481405,0.36670919,0.159147528,0.16830185,66.27,Ghana
0.179589839,19144.28439,81.63902439,288.72,1,0.909755533,3.851542791,0.196275322,0.865086363,0.185477217,102.71,Greece
0.73238839,2719.494892,72.06585366,284.29,0.011159251,0.168429032,2.319942897,0.07819605,5.740840401,0.040180248,69.07,Bulgaria
0.49413874,5741.641249,65.252,290.58,0.974444444,1.450715464,2.063162409,0.138549164,2.734506756,0.004286856,119.66,South Africa
0.207595705,1773.431611,51.254,296.06,0.957047551,1.148144019,0.509798593,0.315177441,0.216971807,0.00010304,66.92,Namibia
0.079438876,4388.201908,75.403,299.97,0.286153846,0.09281009,0.225249951,0.085269506,3.333484803,0.362292588,86.26,Sri Lanka
0.041598518,377.349072,55.654,299.93,0.046065259,0.084580276,0.798270064,0.017963814,30.58937286,0.000566572,100.03,Somalia
0.132055631,1579.199301,64.768,303.28,1.098301364,6.130440362,1.081685332,0.048925975,72.76833929,0.000277351,94.67,Mauritania
0.190611398,914.7314893,64.036,297.81,0.403192746,0.02902223,0.528818224,0.012485189,287.7726928,0.02415541,92.86,Pakistan
0.169362721,784.1190746,56.826,300.65,0.075464514,0.016890545,0.667750705,0.814943661,0.022156511,0.077011826,69.9,Benin
0.468954359,10510.77031,71.97,278.83,0.931,10.90017023,1.335957392,0.086521531,3.953982539,0.000610377,98.39,Kazakhstan
0.158618339,25754.36103,82.83170732,287.94,1,0.846555762,3.902441416,0.382827612,0.746455365,0.184737268,99.16,Spain
0.088007212,1224.562368,65.561,298.27,0.350413223,0.138267793,0.425679336,0.018800749,1.74670569,0.118440663,100.91,Myanmar
0.113122866,665.7863285,59.326,301.94,0.525127782,0.101346487,0.391478585,0.149848929,0.426971541,0.011776332,102.28,Burkina Faso
0.359842183,30655.20927,78.12926829,283.91,1,0.14582423,35.98224852,0.614242948,0.96095397,0.015227697,93.45,Belgium
0.133967729,8845.323931,75.338,297.99,0.96492986,2.916999364,6.58955677,0.240955983,0.044151578,0.032742483,111.98,Brazil
0.148845457,35565.72138,83.0902439,287.82,1,0.270661736,2.254360844,0.562327384,0.346991124,0.181811275,95.4,Italy
0.190871384,41103.25644,80.64146341,283.41,1,0.374070818,3.385964912,1.391811867,0.170331463,0.012252705,97.52,Germany
0.152037294,443.8451505,60.364,286.41,0.376975442,0.084549591,0.307668166,0.007428264,62.17353106,0.003086257,93.14,Afghanistan
0.269633087,1762.34916,70.911,295.9,0.528940419,0.132473359,1.050230651,0.11443364,0.167511871,0.130625,92.47,Honduras
0.485684995,5327.393184,76.935,284.25,0.42,0.965827143,0.918502034,0.458825923,0.025891782,0.048025135,95.06,Bosnia and Herzegovina
0.665029444,2741.080141,75.42,282.53,0.491494782,0.266694647,0.784598911,0.359072178,0.030656079,0.044042652,96.91,Bosnia and Herzegovina
0.038389935,194.7106346,55.71,292.91,0.0625,0.002512748,0.112569814,0.092867154,0.313155158,0.218818381,95.74,Burundi
0.236419785,2109.526385,71.987,279.64,0.92923588,0.052977941,1.765410249,0.037386183,14.60375225,0.029036666,75.49,Armenia
0.08160528,427.7173197,53.538,302.2,0.054743038,0.041414869,0.455604076,0.0344625,5.347160162,0.003769697,46.53,Mali
0.275310986,26527.59309,78.67804878,283.23,1,0.373292162,1.478621886,0.864686596,0.072621221,0.0244642,103.57,Austria
0.206519824,1996.019759,71.394,283.95,0.565,0.110871844,1.173535037,0.05865436,0.570541936,0.046068308,93.37,Georgia
0.67289339,2134.949833,66.382,274.05,0.394103605,5.794917494,1.905372033,0.196115856,0.126394542,1.75E-05,63.45,Mongolia
0.126037876,712.099416,56.044,298.36,0.031492989,0.023115273,0.494902383,0.13346163,0.027318875,0.048455056,78.51,Guinea
0.331363727,4665.962801,76.08,287,0.010062,0.03251153,6.55401118,0.289908832,0.892708671,0.210603829,93.99,Lebanon
0.103255984,68340.0181,83.2097561,281.36,1,6.568604825,4.87337014,1.501678071,0.004680963,0.003210063,100.22,Norway
0.29973197,4477.618321,74.562,291.61,1.002060722,0.477658329,8.195402299,0.465515158,3.268788399,0.079121711,86.82,Jordan
0.161209998,3679.952349,74.664,279.17,0.978957916,0.639231312,1.70870578,0.036814078,13.95989005,0.034589695,90.27,Armenia
0.087111784,718.2457378,60.066,300.65,0.042307692,0.221390703,0.752694768,0.063806313,0.162234721,0.309916075,105.66,Guinea-Bissau
0.211686267,2651.430888,70.773,299.27,0.779135168,0.018884946,1.644593129,0.099564474,1.194199924,0.183543807,103.52,El Salvador
0.140915008,88163.20859,80.99756098,277.05,1,6.976555344,3.785146904,1.378920536,0.005788794,0.004473606,92.01,Norway
0.236005892,3164.004639,71.679,290.39,1.006842732,0.74154651,1.447501101,0.101623649,3.896190115,0.044600862,92.08,Morocco
0.242464855,4308.337421,75.65,290.88,1,0.602176724,2.076449777,0.136162748,6.341646466,0.228904757,94.43,Tunisia
1.113544842,5453.155005,68.567,289.78,1.000901661,0.43830122,0.95407914,0.007879432,2240.33301,0.001773154,112.86,Turkmenistan
0.461321204,351.8391005,46.723,293.87,0.821488325,0.107883471,0.505117399,0.029338641,9.919900966,0.006079027,99.44,Zimbabwe
0.132504412,62548.98473,80.7,283.33,1,0.680360948,6.942811755,2.956624737,0.055144168,0.010416451,101.12,Denmark
0.577079613,11673.85875,71.308,299.46,1.052631579,0.10857735,1.220593787,0.453107746,0.126951869,0.407407407,139.89,Trinidad and Tobago
0.261918071,6477.296726,69.124,299.21,0.867463717,19.38055049,0.364051779,0.032691628,0.170781619,0.032225579,107.37,Guyana
0.169077577,5126.176143,63.075,298.06,0.872770951,15.08411863,1.042567098,0.404200756,0.114709686,0.000257666,98.7,Namibia
0.601697524,4506.933669,77.073,283.34,0.453293269,0.574324182,0.836817163,0.36513424,0.035202062,0.048973881,95.42,Bosnia and Herzegovina
0.088064229,1483.951559,61.834,296.42,0.062049062,0.016244215,0.391265634,0.922023337,0.009307068,0.398496241,97.11,Comoros
0.531944023,28300.4631,79.71512195,276.52,1,18.18955785,3.99176359,0.46229704,0.048978658,0.00266361,64.53,Canada
0.207033687,1419.530902,63.242,300.6,0.723646167,0.11545707,0.752756209,0.069134684,1.524811486,0.005929919,85.42,Senegal
0.251674171,3500.13461,72.334,289.41,0.998986829,0.52542654,1.82430028,0.316761337,3.202707473,0.022049003,59.16,Algeria
0.225798002,39375.47316,83.98487805,284.15,1,0.267281799,10.70548987,0.571804096,0.329853918,0.064191456,98.27,Japan
0.083698086,809.3844577,67.965,294.09,0.330572575,0.069629172,0.21676705,0.024851518,2.059079142,0.051443824,93.64,Nepal
0.616564038,7020.385682,76.452,284.94,0.656046248,0.316636337,1.128248239,0.16689179,1.342873916,0.03064666,95.62,China
0.239510371,8977.506851,75.641,291.07,1.014342306,1.910313771,9.559662091,0.171414072,0.817747216,0.007871109,87.2,Argentina
0.098504342,1418.460858,60.848,299.85,0.131868132,0.22832724,3.37407051,1.356450136,0.045348192,0.013619271,102.96,Djibouti
0.22079523,39973.38076,81.40731707,283.78,1,4.876886968,6.225955633,0.236434422,0.107995616,0.006369654,90.28,New Zealand
0.197167411,14944.99665,71.81219512,281.42,1.005618936,1.082133686,2.016409266,0.328843157,0.559848966,0.010254107,65.16,Lithuania
0.270870863,44386.78608,78.716,301.38,1,0.696678707,5.556947085,1.831843891,14.45570572,0.10512344,65.99,United Arab Emirates
0.081255799,1238.72871,65.056,298.46,0.351923077,0.094626229,0.421464108,0.018397402,1.803950116,0.119537682,99.85,Myanmar
0.196428374,840.3582538,59.122,300.16,0.887038473,0.038774201,0.691990119,0.083206981,1.685169581,0.0057924,61.86,Senegal
0.919650985,5341.628947,70.90487805,279.32,1,1.275987095,2.237922549,0.206833465,0.998048747,0.025207677,53.87,Estonia
0.094555679,581.2934118,57.189,298.7,0.030520967,0.062604862,0.690017069,0.208423535,0.006618728,0.04178273,96.14,Sierra Leone
0.764697441,1382.767724,75.06,283.54,0.523138833,0.014652676,0.745139786,0.379928014,0.035955135,0.045625588,77.04,Bosnia and Herzegovina
0.139610256,16786.21364,76.3195122,285.89,1,0.750651409,2.526590492,0.33981237,2.252510667,0.032398636,97.18,Hungary
0.89113127,1508.667946,73.748,285.08,0.46784066,0.05308359,0.699062118,0.101315583,2.744141514,0.023258317,70.77,China
0.163986371,67047.17046,80.04146341,280.19,1,6.477281131,3.479283315,1.286776682,0.005778269,0.004826255,96.44,Norway
0.235174688,4361.948089,75.46,290.56,1,0.55060599,2.02462041,0.148489698,5.98775012,0.237688642,86.25,Tunisia
0.052146614,351.8797548,52.793,300.21,0.047195818,0.374873867,0.674396799,0.238729328,0.002198243,0.015748031,97.98,Central African Republic
0.254353718,30767.74738,74.783,299.49,1,0.59634466,2.777719013,1.75817106,0.007585177,0.485436893,81.16,Brunei Darussalam
1,664.3416723,65.993,292.31,1.086483314,0.308592169,1.120216262,0.010875663,177.3911435,0.076934128,101.49,Syrian Arab Republic
0.809439635,1322.640676,65.513,273.54,0.36381646,14.09373943,1.742355684,0.205942992,0.147710774,1.74E-05,51.01,Mongolia
0.177929968,1251.504765,59.125,300.7,0.149560117,0.063737159,0.823686034,0.830237968,0.014663932,0.17721519,103.67,Benin
0.106800644,1,63.787,297.99,0.202209349,0.023461283,0.542614732,0.041102483,5.835501772,0.000263435,86.66,Eritrea
0.128236936,4962.552072,58.623,295.27,1.229217008,0.381113177,1.58184447,1.405358682,0.004284507,0.005408215,79.19,Angola
0.84667673,2874.288483,66.06,279.14,0.87735094,0.476605481,1.293052052,0.067746836,8.790126638,0.000562843,61.69,Kazakhstan
0.198018903,2502.073746,64.701,295.73,0.472545613,0.412062002,0.149583851,0.555193952,0.000883553,0.588235294,99.79,Papua New Guinea
